reportDate;country_name_german;cases;deaths;countryCode;population_number;population_density
31-01-2020;Malaysia;8;0;MY;31624264;95
01-02-2020;Malaysia;8;0;MY;31624264;95
02-02-2020;Malaysia;8;0;MY;31624264;95
03-02-2020;Malaysia;8;0;MY;31624264;95
04-02-2020;Malaysia;10;0;MY;31624264;95
05-02-2020;Malaysia;12;0;MY;31624264;95
06-02-2020;Malaysia;12;0;MY;31624264;95
07-02-2020;Malaysia;12;0;MY;31624264;95
08-02-2020;Malaysia;16;0;MY;31624264;95
09-02-2020;Malaysia;16;0;MY;31624264;95
10-02-2020;Malaysia;18;0;MY;31624264;95
11-02-2020;Malaysia;18;0;MY;31624264;95
12-02-2020;Malaysia;18;0;MY;31624264;95
13-02-2020;Malaysia;19;0;MY;31624264;95
14-02-2020;Malaysia;19;0;MY;31624264;95
15-02-2020;Malaysia;22;0;MY;31624264;95
16-02-2020;Malaysia;22;0;MY;31624264;95
17-02-2020;Malaysia;22;0;MY;31624264;95
18-02-2020;Malaysia;22;0;MY;31624264;95
19-02-2020;Malaysia;22;0;MY;31624264;95
20-02-2020;Malaysia;22;0;MY;31624264;95
21-02-2020;Malaysia;22;0;MY;31624264;95
22-02-2020;Malaysia;22;0;MY;31624264;95
23-02-2020;Malaysia;22;0;MY;31624264;95
24-02-2020;Malaysia;22;0;MY;31624264;95
25-02-2020;Malaysia;22;0;MY;31624264;95
26-02-2020;Malaysia;22;0;MY;31624264;95
27-02-2020;Malaysia;23;0;MY;31624264;95
28-02-2020;Malaysia;23;0;MY;31624264;95
29-02-2020;Malaysia;25;0;MY;31624264;95
01-03-2020;Malaysia;29;0;MY;31624264;95
02-03-2020;Malaysia;29;0;MY;31624264;95
03-03-2020;Malaysia;36;0;MY;31624264;95
04-03-2020;Malaysia;50;0;MY;31624264;95
05-03-2020;Malaysia;50;0;MY;31624264;95
06-03-2020;Malaysia;83;0;MY;31624264;95
07-03-2020;Malaysia;93;0;MY;31624264;95
08-03-2020;Malaysia;99;0;MY;31624264;95
09-03-2020;Malaysia;117;0;MY;31624264;95
10-03-2020;Malaysia;129;0;MY;31624264;95
11-03-2020;Malaysia;149;0;MY;31624264;95
12-03-2020;Malaysia;149;0;MY;31624264;95
13-03-2020;Malaysia;197;0;MY;31624264;95
14-03-2020;Malaysia;238;0;MY;31624264;95
15-03-2020;Malaysia;428;0;MY;31624264;95
16-03-2020;Malaysia;566;0;MY;31624264;95
17-03-2020;Malaysia;673;2;MY;31624264;95
18-03-2020;Malaysia;790;2;MY;31624264;95
19-03-2020;Malaysia;900;2;MY;31624264;95
20-03-2020;Malaysia;1030;3;MY;31624264;95
21-03-2020;Malaysia;1183;4;MY;31624264;95
22-03-2020;Malaysia;1306;10;MY;31624264;95
23-03-2020;Malaysia;1518;14;MY;31624264;95
24-03-2020;Malaysia;1624;16;MY;31624264;95
25-03-2020;Malaysia;1796;20;MY;31624264;95
26-03-2020;Malaysia;2031;23;MY;31624264;95
22-01-2020;Albanien;0;0;AL;3020209;105
23-01-2020;Albanien;0;0;AL;3020209;105
24-01-2020;Albanien;0;0;AL;3020209;105
25-01-2020;Albanien;0;0;AL;3020209;105
26-01-2020;Albanien;0;0;AL;3020209;105
27-01-2020;Albanien;0;0;AL;3020209;105
28-01-2020;Albanien;0;0;AL;3020209;105
29-01-2020;Albanien;0;0;AL;3020209;105
30-01-2020;Albanien;0;0;AL;3020209;105
31-01-2020;Albanien;0;0;AL;3020209;105
01-02-2020;Albanien;0;0;AL;3020209;105
02-02-2020;Albanien;0;0;AL;3020209;105
03-02-2020;Albanien;0;0;AL;3020209;105
04-02-2020;Albanien;0;0;AL;3020209;105
05-02-2020;Albanien;0;0;AL;3020209;105
06-02-2020;Albanien;0;0;AL;3020209;105
07-02-2020;Albanien;0;0;AL;3020209;105
08-02-2020;Albanien;0;0;AL;3020209;105
09-02-2020;Albanien;0;0;AL;3020209;105
10-02-2020;Albanien;0;0;AL;3020209;105
11-02-2020;Albanien;0;0;AL;3020209;105
12-02-2020;Albanien;0;0;AL;3020209;105
13-02-2020;Albanien;0;0;AL;3020209;105
14-02-2020;Albanien;0;0;AL;3020209;105
15-02-2020;Albanien;0;0;AL;3020209;105
16-02-2020;Albanien;0;0;AL;3020209;105
17-02-2020;Albanien;0;0;AL;3020209;105
18-02-2020;Albanien;0;0;AL;3020209;105
19-02-2020;Albanien;0;0;AL;3020209;105
20-02-2020;Albanien;0;0;AL;3020209;105
21-02-2020;Albanien;0;0;AL;3020209;105
22-02-2020;Albanien;0;0;AL;3020209;105
23-02-2020;Albanien;0;0;AL;3020209;105
24-02-2020;Albanien;0;0;AL;3020209;105
25-02-2020;Albanien;0;0;AL;3020209;105
26-02-2020;Albanien;0;0;AL;3020209;105
27-02-2020;Albanien;0;0;AL;3020209;105
28-02-2020;Albanien;0;0;AL;3020209;105
29-02-2020;Albanien;0;0;AL;3020209;105
01-03-2020;Albanien;0;0;AL;3020209;105
02-03-2020;Albanien;0;0;AL;3020209;105
03-03-2020;Albanien;0;0;AL;3020209;105
04-03-2020;Albanien;0;0;AL;3020209;105
05-03-2020;Albanien;0;0;AL;3020209;105
06-03-2020;Albanien;0;0;AL;3020209;105
07-03-2020;Albanien;0;0;AL;3020209;105
08-03-2020;Albanien;0;0;AL;3020209;105
09-03-2020;Albanien;2;0;AL;3020209;105
10-03-2020;Albanien;10;0;AL;3020209;105
11-03-2020;Albanien;12;1;AL;3020209;105
12-03-2020;Albanien;23;1;AL;3020209;105
13-03-2020;Albanien;33;1;AL;3020209;105
14-03-2020;Albanien;38;1;AL;3020209;105
15-03-2020;Albanien;42;1;AL;3020209;105
16-03-2020;Albanien;51;1;AL;3020209;105
17-03-2020;Albanien;55;1;AL;3020209;105
18-03-2020;Albanien;59;2;AL;3020209;105
19-03-2020;Albanien;64;2;AL;3020209;105
20-03-2020;Albanien;70;2;AL;3020209;105
21-03-2020;Albanien;76;2;AL;3020209;105
22-03-2020;Albanien;89;2;AL;3020209;105
23-03-2020;Albanien;104;4;AL;3020209;105
24-03-2020;Albanien;123;5;AL;3020209;105
25-03-2020;Albanien;146;5;AL;3020209;105
26-03-2020;Albanien;174;6;AL;3020209;105
22-01-2020;Oman;0;0;OM;3632444;11
23-01-2020;Oman;0;0;OM;3632444;11
24-01-2020;Oman;0;0;OM;3632444;11
25-01-2020;Oman;0;0;OM;3632444;11
26-01-2020;Oman;0;0;OM;3632444;11
27-01-2020;Oman;0;0;OM;3632444;11
28-01-2020;Oman;0;0;OM;3632444;11
29-01-2020;Oman;0;0;OM;3632444;11
30-01-2020;Oman;0;0;OM;3632444;11
31-01-2020;Oman;0;0;OM;3632444;11
01-02-2020;Oman;0;0;OM;3632444;11
02-02-2020;Oman;0;0;OM;3632444;11
03-02-2020;Oman;0;0;OM;3632444;11
04-02-2020;Oman;0;0;OM;3632444;11
05-02-2020;Oman;0;0;OM;3632444;11
06-02-2020;Oman;0;0;OM;3632444;11
07-02-2020;Oman;0;0;OM;3632444;11
08-02-2020;Oman;0;0;OM;3632444;11
09-02-2020;Oman;0;0;OM;3632444;11
10-02-2020;Oman;0;0;OM;3632444;11
11-02-2020;Oman;0;0;OM;3632444;11
12-02-2020;Oman;0;0;OM;3632444;11
13-02-2020;Oman;0;0;OM;3632444;11
14-02-2020;Oman;0;0;OM;3632444;11
15-02-2020;Oman;0;0;OM;3632444;11
16-02-2020;Oman;0;0;OM;3632444;11
17-02-2020;Oman;0;0;OM;3632444;11
18-02-2020;Oman;0;0;OM;3632444;11
19-02-2020;Oman;0;0;OM;3632444;11
20-02-2020;Oman;0;0;OM;3632444;11
21-02-2020;Oman;0;0;OM;3632444;11
22-02-2020;Oman;0;0;OM;3632444;11
23-02-2020;Oman;0;0;OM;3632444;11
24-02-2020;Oman;2;0;OM;3632444;11
25-02-2020;Oman;2;0;OM;3632444;11
26-02-2020;Oman;4;0;OM;3632444;11
27-02-2020;Oman;4;0;OM;3632444;11
28-02-2020;Oman;4;0;OM;3632444;11
29-02-2020;Oman;6;0;OM;3632444;11
01-03-2020;Oman;6;0;OM;3632444;11
02-03-2020;Oman;6;0;OM;3632444;11
03-03-2020;Oman;12;0;OM;3632444;11
04-03-2020;Oman;15;0;OM;3632444;11
05-03-2020;Oman;16;0;OM;3632444;11
06-03-2020;Oman;16;0;OM;3632444;11
07-03-2020;Oman;16;0;OM;3632444;11
08-03-2020;Oman;16;0;OM;3632444;11
09-03-2020;Oman;16;0;OM;3632444;11
10-03-2020;Oman;18;0;OM;3632444;11
11-03-2020;Oman;18;0;OM;3632444;11
12-03-2020;Oman;18;0;OM;3632444;11
13-03-2020;Oman;19;0;OM;3632444;11
14-03-2020;Oman;19;0;OM;3632444;11
15-03-2020;Oman;22;0;OM;3632444;11
16-03-2020;Oman;22;0;OM;3632444;11
17-03-2020;Oman;24;0;OM;3632444;11
18-03-2020;Oman;39;0;OM;3632444;11
19-03-2020;Oman;48;0;OM;3632444;11
20-03-2020;Oman;48;0;OM;3632444;11
21-03-2020;Oman;52;0;OM;3632444;11
22-03-2020;Oman;55;0;OM;3632444;11
23-03-2020;Oman;66;0;OM;3632444;11
24-03-2020;Oman;84;0;OM;3632444;11
25-03-2020;Oman;99;0;OM;3632444;11
26-03-2020;Oman;109;0;OM;3632444;11
22-01-2020;Litauen;0;0;LT;2790842;42
23-01-2020;Litauen;0;0;LT;2790842;42
24-01-2020;Litauen;0;0;LT;2790842;42
25-01-2020;Litauen;0;0;LT;2790842;42
26-01-2020;Litauen;0;0;LT;2790842;42
27-01-2020;Litauen;0;0;LT;2790842;42
28-01-2020;Litauen;0;0;LT;2790842;42
29-01-2020;Litauen;0;0;LT;2790842;42
30-01-2020;Litauen;0;0;LT;2790842;42
31-01-2020;Litauen;0;0;LT;2790842;42
01-02-2020;Litauen;0;0;LT;2790842;42
02-02-2020;Litauen;0;0;LT;2790842;42
03-02-2020;Litauen;0;0;LT;2790842;42
04-02-2020;Litauen;0;0;LT;2790842;42
05-02-2020;Litauen;0;0;LT;2790842;42
06-02-2020;Litauen;0;0;LT;2790842;42
07-02-2020;Litauen;0;0;LT;2790842;42
08-02-2020;Litauen;0;0;LT;2790842;42
09-02-2020;Litauen;0;0;LT;2790842;42
10-02-2020;Litauen;0;0;LT;2790842;42
11-02-2020;Litauen;0;0;LT;2790842;42
12-02-2020;Litauen;0;0;LT;2790842;42
13-02-2020;Litauen;0;0;LT;2790842;42
14-02-2020;Litauen;0;0;LT;2790842;42
15-02-2020;Litauen;0;0;LT;2790842;42
16-02-2020;Litauen;0;0;LT;2790842;42
17-02-2020;Litauen;0;0;LT;2790842;42
18-02-2020;Litauen;0;0;LT;2790842;42
19-02-2020;Litauen;0;0;LT;2790842;42
20-02-2020;Litauen;0;0;LT;2790842;42
21-02-2020;Litauen;0;0;LT;2790842;42
22-02-2020;Litauen;0;0;LT;2790842;42
23-02-2020;Litauen;0;0;LT;2790842;42
24-02-2020;Litauen;0;0;LT;2790842;42
25-02-2020;Litauen;0;0;LT;2790842;42
26-02-2020;Litauen;0;0;LT;2790842;42
27-02-2020;Litauen;0;0;LT;2790842;42
28-02-2020;Litauen;1;0;LT;2790842;42
29-02-2020;Litauen;1;0;LT;2790842;42
01-03-2020;Litauen;1;0;LT;2790842;42
02-03-2020;Litauen;1;0;LT;2790842;42
03-03-2020;Litauen;1;0;LT;2790842;42
04-03-2020;Litauen;1;0;LT;2790842;42
05-03-2020;Litauen;1;0;LT;2790842;42
06-03-2020;Litauen;1;0;LT;2790842;42
07-03-2020;Litauen;1;0;LT;2790842;42
08-03-2020;Litauen;1;0;LT;2790842;42
09-03-2020;Litauen;1;0;LT;2790842;42
10-03-2020;Litauen;1;0;LT;2790842;42
11-03-2020;Litauen;3;0;LT;2790842;42
12-03-2020;Litauen;3;0;LT;2790842;42
13-03-2020;Litauen;6;0;LT;2790842;42
14-03-2020;Litauen;8;0;LT;2790842;42
15-03-2020;Litauen;12;0;LT;2790842;42
16-03-2020;Litauen;17;0;LT;2790842;42
17-03-2020;Litauen;25;0;LT;2790842;42
18-03-2020;Litauen;27;0;LT;2790842;42
19-03-2020;Litauen;36;0;LT;2790842;42
20-03-2020;Litauen;49;0;LT;2790842;42
21-03-2020;Litauen;83;1;LT;2790842;42
22-03-2020;Litauen;143;1;LT;2790842;42
23-03-2020;Litauen;179;1;LT;2790842;42
24-03-2020;Litauen;209;2;LT;2790842;42
25-03-2020;Litauen;274;4;LT;2790842;42
26-03-2020;Litauen;299;4;LT;2790842;42
22-01-2020;Belgien;0;0;BE;11150516;365
23-01-2020;Belgien;0;0;BE;11150516;365
24-01-2020;Belgien;0;0;BE;11150516;365
25-01-2020;Belgien;0;0;BE;11150516;365
26-01-2020;Belgien;0;0;BE;11150516;365
27-01-2020;Belgien;0;0;BE;11150516;365
28-01-2020;Belgien;0;0;BE;11150516;365
29-01-2020;Belgien;0;0;BE;11150516;365
30-01-2020;Belgien;0;0;BE;11150516;365
31-01-2020;Belgien;0;0;BE;11150516;365
01-02-2020;Belgien;0;0;BE;11150516;365
02-02-2020;Belgien;0;0;BE;11150516;365
03-02-2020;Belgien;0;0;BE;11150516;365
04-02-2020;Belgien;1;0;BE;11150516;365
05-02-2020;Belgien;1;0;BE;11150516;365
06-02-2020;Belgien;1;0;BE;11150516;365
07-02-2020;Belgien;1;0;BE;11150516;365
08-02-2020;Belgien;1;0;BE;11150516;365
09-02-2020;Belgien;1;0;BE;11150516;365
10-02-2020;Belgien;1;0;BE;11150516;365
11-02-2020;Belgien;1;0;BE;11150516;365
12-02-2020;Belgien;1;0;BE;11150516;365
13-02-2020;Belgien;1;0;BE;11150516;365
14-02-2020;Belgien;1;0;BE;11150516;365
15-02-2020;Belgien;1;0;BE;11150516;365
16-02-2020;Belgien;1;0;BE;11150516;365
17-02-2020;Belgien;1;0;BE;11150516;365
18-02-2020;Belgien;1;0;BE;11150516;365
19-02-2020;Belgien;1;0;BE;11150516;365
20-02-2020;Belgien;1;0;BE;11150516;365
21-02-2020;Belgien;1;0;BE;11150516;365
22-02-2020;Belgien;1;0;BE;11150516;365
23-02-2020;Belgien;1;0;BE;11150516;365
24-02-2020;Belgien;1;0;BE;11150516;365
25-02-2020;Belgien;1;0;BE;11150516;365
26-02-2020;Belgien;1;0;BE;11150516;365
27-02-2020;Belgien;1;0;BE;11150516;365
28-02-2020;Belgien;1;0;BE;11150516;365
29-02-2020;Belgien;1;0;BE;11150516;365
01-03-2020;Belgien;2;0;BE;11150516;365
02-03-2020;Belgien;8;0;BE;11150516;365
03-03-2020;Belgien;13;0;BE;11150516;365
04-03-2020;Belgien;23;0;BE;11150516;365
05-03-2020;Belgien;50;0;BE;11150516;365
06-03-2020;Belgien;109;0;BE;11150516;365
07-03-2020;Belgien;169;0;BE;11150516;365
08-03-2020;Belgien;200;0;BE;11150516;365
09-03-2020;Belgien;239;0;BE;11150516;365
10-03-2020;Belgien;267;0;BE;11150516;365
11-03-2020;Belgien;314;3;BE;11150516;365
12-03-2020;Belgien;314;3;BE;11150516;365
13-03-2020;Belgien;559;3;BE;11150516;365
14-03-2020;Belgien;689;4;BE;11150516;365
15-03-2020;Belgien;886;4;BE;11150516;365
16-03-2020;Belgien;1058;5;BE;11150516;365
17-03-2020;Belgien;1243;10;BE;11150516;365
18-03-2020;Belgien;1486;14;BE;11150516;365
19-03-2020;Belgien;1795;21;BE;11150516;365
20-03-2020;Belgien;2257;37;BE;11150516;365
21-03-2020;Belgien;2815;67;BE;11150516;365
22-03-2020;Belgien;3401;75;BE;11150516;365
23-03-2020;Belgien;3743;88;BE;11150516;365
24-03-2020;Belgien;4269;122;BE;11150516;365
25-03-2020;Belgien;4937;178;BE;11150516;365
26-03-2020;Belgien;6235;220;BE;11150516;365
22-01-2020;Slovenien;0;0;;;
23-01-2020;Slovenien;0;0;;;
24-01-2020;Slovenien;0;0;;;
25-01-2020;Slovenien;0;0;;;
26-01-2020;Slovenien;0;0;;;
27-01-2020;Slovenien;0;0;;;
28-01-2020;Slovenien;0;0;;;
29-01-2020;Slovenien;0;0;;;
30-01-2020;Slovenien;0;0;;;
31-01-2020;Slovenien;0;0;;;
01-02-2020;Slovenien;0;0;;;
02-02-2020;Slovenien;0;0;;;
03-02-2020;Slovenien;0;0;;;
04-02-2020;Slovenien;0;0;;;
05-02-2020;Slovenien;0;0;;;
06-02-2020;Slovenien;0;0;;;
07-02-2020;Slovenien;0;0;;;
08-02-2020;Slovenien;0;0;;;
09-02-2020;Slovenien;0;0;;;
10-02-2020;Slovenien;0;0;;;
11-02-2020;Slovenien;0;0;;;
12-02-2020;Slovenien;0;0;;;
13-02-2020;Slovenien;0;0;;;
14-02-2020;Slovenien;0;0;;;
15-02-2020;Slovenien;0;0;;;
16-02-2020;Slovenien;0;0;;;
17-02-2020;Slovenien;0;0;;;
18-02-2020;Slovenien;0;0;;;
19-02-2020;Slovenien;0;0;;;
20-02-2020;Slovenien;0;0;;;
21-02-2020;Slovenien;0;0;;;
22-02-2020;Slovenien;0;0;;;
23-02-2020;Slovenien;0;0;;;
24-02-2020;Slovenien;0;0;;;
25-02-2020;Slovenien;0;0;;;
26-02-2020;Slovenien;0;0;;;
27-02-2020;Slovenien;0;0;;;
28-02-2020;Slovenien;0;0;;;
29-02-2020;Slovenien;0;0;;;
01-03-2020;Slovenien;0;0;;;
02-03-2020;Slovenien;0;0;;;
03-03-2020;Slovenien;0;0;;;
04-03-2020;Slovenien;0;0;;;
05-03-2020;Slovenien;2;0;;;
06-03-2020;Slovenien;7;0;;;
07-03-2020;Slovenien;7;0;;;
08-03-2020;Slovenien;16;0;;;
09-03-2020;Slovenien;16;0;;;
10-03-2020;Slovenien;31;0;;;
11-03-2020;Slovenien;57;0;;;
12-03-2020;Slovenien;89;0;;;
13-03-2020;Slovenien;141;0;;;
14-03-2020;Slovenien;181;1;;;
15-03-2020;Slovenien;219;1;;;
16-03-2020;Slovenien;253;1;;;
17-03-2020;Slovenien;275;1;;;
18-03-2020;Slovenien;275;1;;;
19-03-2020;Slovenien;286;1;;;
20-03-2020;Slovenien;341;1;;;
21-03-2020;Slovenien;383;1;;;
22-03-2020;Slovenien;414;2;;;
23-03-2020;Slovenien;442;3;;;
24-03-2020;Slovenien;480;4;;;
25-03-2020;Slovenien;528;5;;;
26-03-2020;Slovenien;562;6;;;
22-01-2020;Chile;0;0;CL;18054726;23
23-01-2020;Chile;0;0;CL;18054726;23
24-01-2020;Chile;0;0;CL;18054726;23
25-01-2020;Chile;0;0;CL;18054726;23
26-01-2020;Chile;0;0;CL;18054726;23
27-01-2020;Chile;0;0;CL;18054726;23
28-01-2020;Chile;0;0;CL;18054726;23
29-01-2020;Chile;0;0;CL;18054726;23
30-01-2020;Chile;0;0;CL;18054726;23
31-01-2020;Chile;0;0;CL;18054726;23
01-02-2020;Chile;0;0;CL;18054726;23
02-02-2020;Chile;0;0;CL;18054726;23
03-02-2020;Chile;0;0;CL;18054726;23
04-02-2020;Chile;0;0;CL;18054726;23
05-02-2020;Chile;0;0;CL;18054726;23
06-02-2020;Chile;0;0;CL;18054726;23
07-02-2020;Chile;0;0;CL;18054726;23
08-02-2020;Chile;0;0;CL;18054726;23
09-02-2020;Chile;0;0;CL;18054726;23
10-02-2020;Chile;0;0;CL;18054726;23
11-02-2020;Chile;0;0;CL;18054726;23
12-02-2020;Chile;0;0;CL;18054726;23
13-02-2020;Chile;0;0;CL;18054726;23
14-02-2020;Chile;0;0;CL;18054726;23
15-02-2020;Chile;0;0;CL;18054726;23
16-02-2020;Chile;0;0;CL;18054726;23
17-02-2020;Chile;0;0;CL;18054726;23
18-02-2020;Chile;0;0;CL;18054726;23
19-02-2020;Chile;0;0;CL;18054726;23
20-02-2020;Chile;0;0;CL;18054726;23
21-02-2020;Chile;0;0;CL;18054726;23
22-02-2020;Chile;0;0;CL;18054726;23
23-02-2020;Chile;0;0;CL;18054726;23
24-02-2020;Chile;0;0;CL;18054726;23
25-02-2020;Chile;0;0;CL;18054726;23
26-02-2020;Chile;0;0;CL;18054726;23
27-02-2020;Chile;0;0;CL;18054726;23
28-02-2020;Chile;0;0;CL;18054726;23
29-02-2020;Chile;0;0;CL;18054726;23
01-03-2020;Chile;0;0;CL;18054726;23
02-03-2020;Chile;0;0;CL;18054726;23
03-03-2020;Chile;1;0;CL;18054726;23
04-03-2020;Chile;1;0;CL;18054726;23
05-03-2020;Chile;4;0;CL;18054726;23
06-03-2020;Chile;4;0;CL;18054726;23
07-03-2020;Chile;4;0;CL;18054726;23
08-03-2020;Chile;8;0;CL;18054726;23
09-03-2020;Chile;8;0;CL;18054726;23
10-03-2020;Chile;13;0;CL;18054726;23
11-03-2020;Chile;23;0;CL;18054726;23
12-03-2020;Chile;23;0;CL;18054726;23
13-03-2020;Chile;43;0;CL;18054726;23
14-03-2020;Chile;61;0;CL;18054726;23
15-03-2020;Chile;74;0;CL;18054726;23
16-03-2020;Chile;155;0;CL;18054726;23
17-03-2020;Chile;201;0;CL;18054726;23
18-03-2020;Chile;238;0;CL;18054726;23
19-03-2020;Chile;238;0;CL;18054726;23
20-03-2020;Chile;434;0;CL;18054726;23
21-03-2020;Chile;537;0;CL;18054726;23
22-03-2020;Chile;632;1;CL;18054726;23
23-03-2020;Chile;746;2;CL;18054726;23
24-03-2020;Chile;922;2;CL;18054726;23
25-03-2020;Chile;1142;3;CL;18054726;23
26-03-2020;Chile;1306;4;CL;18054726;23
22-01-2020;Griechenland;0;0;GR;10760421;81
23-01-2020;Griechenland;0;0;GR;10760421;81
24-01-2020;Griechenland;0;0;GR;10760421;81
25-01-2020;Griechenland;0;0;GR;10760421;81
26-01-2020;Griechenland;0;0;GR;10760421;81
27-01-2020;Griechenland;0;0;GR;10760421;81
28-01-2020;Griechenland;0;0;GR;10760421;81
29-01-2020;Griechenland;0;0;GR;10760421;81
30-01-2020;Griechenland;0;0;GR;10760421;81
31-01-2020;Griechenland;0;0;GR;10760421;81
01-02-2020;Griechenland;0;0;GR;10760421;81
02-02-2020;Griechenland;0;0;GR;10760421;81
03-02-2020;Griechenland;0;0;GR;10760421;81
04-02-2020;Griechenland;0;0;GR;10760421;81
05-02-2020;Griechenland;0;0;GR;10760421;81
06-02-2020;Griechenland;0;0;GR;10760421;81
07-02-2020;Griechenland;0;0;GR;10760421;81
08-02-2020;Griechenland;0;0;GR;10760421;81
09-02-2020;Griechenland;0;0;GR;10760421;81
10-02-2020;Griechenland;0;0;GR;10760421;81
11-02-2020;Griechenland;0;0;GR;10760421;81
12-02-2020;Griechenland;0;0;GR;10760421;81
13-02-2020;Griechenland;0;0;GR;10760421;81
14-02-2020;Griechenland;0;0;GR;10760421;81
15-02-2020;Griechenland;0;0;GR;10760421;81
16-02-2020;Griechenland;0;0;GR;10760421;81
17-02-2020;Griechenland;0;0;GR;10760421;81
18-02-2020;Griechenland;0;0;GR;10760421;81
19-02-2020;Griechenland;0;0;GR;10760421;81
20-02-2020;Griechenland;0;0;GR;10760421;81
21-02-2020;Griechenland;0;0;GR;10760421;81
22-02-2020;Griechenland;0;0;GR;10760421;81
23-02-2020;Griechenland;0;0;GR;10760421;81
24-02-2020;Griechenland;0;0;GR;10760421;81
25-02-2020;Griechenland;0;0;GR;10760421;81
26-02-2020;Griechenland;1;0;GR;10760421;81
27-02-2020;Griechenland;3;0;GR;10760421;81
28-02-2020;Griechenland;4;0;GR;10760421;81
29-02-2020;Griechenland;4;0;GR;10760421;81
01-03-2020;Griechenland;7;0;GR;10760421;81
02-03-2020;Griechenland;7;0;GR;10760421;81
03-03-2020;Griechenland;7;0;GR;10760421;81
04-03-2020;Griechenland;9;0;GR;10760421;81
05-03-2020;Griechenland;31;0;GR;10760421;81
06-03-2020;Griechenland;45;0;GR;10760421;81
07-03-2020;Griechenland;46;0;GR;10760421;81
08-03-2020;Griechenland;73;0;GR;10760421;81
09-03-2020;Griechenland;73;0;GR;10760421;81
10-03-2020;Griechenland;89;0;GR;10760421;81
11-03-2020;Griechenland;99;1;GR;10760421;81
12-03-2020;Griechenland;99;1;GR;10760421;81
13-03-2020;Griechenland;190;1;GR;10760421;81
14-03-2020;Griechenland;228;3;GR;10760421;81
15-03-2020;Griechenland;331;4;GR;10760421;81
16-03-2020;Griechenland;331;4;GR;10760421;81
17-03-2020;Griechenland;387;5;GR;10760421;81
18-03-2020;Griechenland;418;5;GR;10760421;81
19-03-2020;Griechenland;418;6;GR;10760421;81
20-03-2020;Griechenland;495;6;GR;10760421;81
21-03-2020;Griechenland;530;13;GR;10760421;81
22-03-2020;Griechenland;624;15;GR;10760421;81
23-03-2020;Griechenland;695;17;GR;10760421;81
24-03-2020;Griechenland;743;20;GR;10760421;81
25-03-2020;Griechenland;821;22;GR;10760421;81
26-03-2020;Griechenland;892;26;GR;10760421;81
22-01-2020;Lettland;0;0;LV;1953000;30
23-01-2020;Lettland;0;0;LV;1953000;30
24-01-2020;Lettland;0;0;LV;1953000;30
25-01-2020;Lettland;0;0;LV;1953000;30
26-01-2020;Lettland;0;0;LV;1953000;30
27-01-2020;Lettland;0;0;LV;1953000;30
28-01-2020;Lettland;0;0;LV;1953000;30
29-01-2020;Lettland;0;0;LV;1953000;30
30-01-2020;Lettland;0;0;LV;1953000;30
31-01-2020;Lettland;0;0;LV;1953000;30
01-02-2020;Lettland;0;0;LV;1953000;30
02-02-2020;Lettland;0;0;LV;1953000;30
03-02-2020;Lettland;0;0;LV;1953000;30
04-02-2020;Lettland;0;0;LV;1953000;30
05-02-2020;Lettland;0;0;LV;1953000;30
06-02-2020;Lettland;0;0;LV;1953000;30
07-02-2020;Lettland;0;0;LV;1953000;30
08-02-2020;Lettland;0;0;LV;1953000;30
09-02-2020;Lettland;0;0;LV;1953000;30
10-02-2020;Lettland;0;0;LV;1953000;30
11-02-2020;Lettland;0;0;LV;1953000;30
12-02-2020;Lettland;0;0;LV;1953000;30
13-02-2020;Lettland;0;0;LV;1953000;30
14-02-2020;Lettland;0;0;LV;1953000;30
15-02-2020;Lettland;0;0;LV;1953000;30
16-02-2020;Lettland;0;0;LV;1953000;30
17-02-2020;Lettland;0;0;LV;1953000;30
18-02-2020;Lettland;0;0;LV;1953000;30
19-02-2020;Lettland;0;0;LV;1953000;30
20-02-2020;Lettland;0;0;LV;1953000;30
21-02-2020;Lettland;0;0;LV;1953000;30
22-02-2020;Lettland;0;0;LV;1953000;30
23-02-2020;Lettland;0;0;LV;1953000;30
24-02-2020;Lettland;0;0;LV;1953000;30
25-02-2020;Lettland;0;0;LV;1953000;30
26-02-2020;Lettland;0;0;LV;1953000;30
27-02-2020;Lettland;0;0;LV;1953000;30
28-02-2020;Lettland;0;0;LV;1953000;30
29-02-2020;Lettland;0;0;LV;1953000;30
01-03-2020;Lettland;0;0;LV;1953000;30
02-03-2020;Lettland;1;0;LV;1953000;30
03-03-2020;Lettland;1;0;LV;1953000;30
04-03-2020;Lettland;1;0;LV;1953000;30
05-03-2020;Lettland;1;0;LV;1953000;30
06-03-2020;Lettland;1;0;LV;1953000;30
07-03-2020;Lettland;1;0;LV;1953000;30
08-03-2020;Lettland;2;0;LV;1953000;30
09-03-2020;Lettland;6;0;LV;1953000;30
10-03-2020;Lettland;8;0;LV;1953000;30
11-03-2020;Lettland;10;0;LV;1953000;30
12-03-2020;Lettland;10;0;LV;1953000;30
13-03-2020;Lettland;17;0;LV;1953000;30
14-03-2020;Lettland;26;0;LV;1953000;30
15-03-2020;Lettland;30;0;LV;1953000;30
16-03-2020;Lettland;34;0;LV;1953000;30
17-03-2020;Lettland;49;0;LV;1953000;30
18-03-2020;Lettland;71;0;LV;1953000;30
19-03-2020;Lettland;86;0;LV;1953000;30
20-03-2020;Lettland;111;0;LV;1953000;30
21-03-2020;Lettland;124;0;LV;1953000;30
